"","assetTypeNumber","assetNumber","reportingPeriodBeginningDate","reportingPeriodEndingDate","originatorName","originationDate","originalLoanAmount","originalLoanTerm","loanMaturityDate","originalInterestRatePercentage","interestCalculationTypeCode","originalInterestRateTypeCode","originalFirstPaymentDate","underwritingIndicator","gracePeriodNumber","paymentTypeCode","subvented","vehicleManufacturerName","vehicleModelName","vehicleNewUsedCode","vehicleModelYear","vehicleTypeCode","vehicleValueAmount","vehicleValueSourceCode","obligorCreditScoreType","obligorCreditScore","obligorIncomeVerificationLevelCode","obligorEmployementVerificationCode","coObligorIndicator","paymentToIncomePercentage","obligorGeographicLocation","remainingTermtoMaturityNumber","reportingPeriodModicationIndicator","servicingAdvanceMethodCode","reportingPeriodBeginningLoanBalanceAmount","nextReportingPeriodPaymentAmountDue","reportingPeriodInterestRatePercentage","nextInterestRatePercentage","servicingFeePercentage","otherAssessedUncollectedServierFeeAmount","scheduleInterestAmount","scheduledPrincipalAmount","otherPrincipalAdjustedAmount","reportingPeriodActualEndBalanceAmount","reportingPeriodScheduledPaymentAmount","totalActualAmountPaid","actualInterestCollectAmount","repossessedIndicator","actualPrincipalCollectedAmount","actualOtherCollectedAmount","interestPaidThroughDate","currentDelinquencyStatus","primaryLoanServicerName","assetSubjectDemandIndicator","chargedoffPrincipalAmount","recoveredAmount","paymentExtendedNumber","repossessedProceedsAmount","BAL1","PRC1","PMT1","REC1","REP1","BAL2","PRC2","PMT2","REC2","REP2","BAL3","PRC3","PMT3","REC3","REP3","BAL4","PRC4","PMT4","REC4","REP4","BAL5","PRC5","PMT5","REC5","REP5","BAL6","PRC6","PMT6","REC6","REP6","BAL7","PRC7","PMT7","REC7","REP7","BAL8","PRC8","PMT8","REC8","REP8","BAL9","PRC9","PMT9","REC9","REP9","BAL10","PRC10","PMT10","REC10","REP10","BAL11","PRC11","PMT11","REC11","REP11","BAL12","PRC12","PMT12","REC12","REP12","BAL13","PRC13","PMT13","REC13","REP13","BAL14","PRC14","PMT14","REC14","REP14","BAL15","PRC15","PMT15","REC15","REP15","BAL16","PRC16","PMT16","REC16","REP16","BAL17","PRC17","PMT17","REC17","REP17","BAL18","PRC18","PMT18","REC18","REP18","BAL19","PRC19","PMT19","REC19","REP19","BAL20","PRC20","PMT20","REC20","REP20","BAL21","PRC21","PMT21","REC21","REP21","BAL22","PRC22","PMT22","REC22","REP22","BAL23","PRC23","PMT23","REC23","REP23","BAL24","PRC24","PMT24","REC24","REP24","BAL25","PRC25","PMT25","REC25","REP25","BAL26","PRC26","PMT26","REC26","REP26","BAL27","PRC27","PMT27","REC27","REP27","BAL28","PRC28","PMT28","REC28","REP28","BAL29","PRC29","PMT29","REC29","REP29","BAL30","PRC30","PMT30","REC30","REP30","BAL31","PRC31","PMT31","REC31","REP31","BAL32","PRC32","PMT32","REC32","REP32","BAL33","PRC33","PMT33","REC33","REP33","BAL34","PRC34","PMT34","REC34","REP34","BAL35","PRC35","PMT35","REC35","REP35","BAL36","PRC36","PMT36","REC36","REP36","BAL37","PRC37","PMT37","REC37","REP37","BAL38","PRC38","PMT38","REC38","REP38","BAL39","PRC39","PMT39","REC39","REP39","BAL40","PRC40","PMT40","REC40","REP40","BAL41","PRC41","PMT41","REC41","REP41","BAL42","PRC42","PMT42","REC42","REP42","BAL43","PRC43","PMT43","REC43","REP43","BAL44","PRC44","PMT44","REC44","REP44","BAL45","PRC45","PMT45","REC45","REP45","BAL46","PRC46","PMT46","REC46","REP46","initialLoanAge","risk_cat_ir","Y","X","Xc","C","D","R"
"18071","Sponsor Assigned",23912055,"08-01-2019","08-31-2019","Ally Bank","05/2019",15063.32,73,"05/2025",0.1214,1,1,"06/2019","True",1,2,0,"CHEVROLET","Impala",2,2014,1,14375,98,"Consumer Bureau","689",2,NA,"False",0.0845,"PA",70,NA,1,14767.48,282.32,0.1214,0.1214,0.01,NA,NA,143.23,NA,14619.74,295.58,300,NA,"False",147.74,0,"08-14-2019",0,"Ally Bank","False",NA,NA,NA,0,14470.47,149.27,300,NA,0,14314.85,155.62,300,NA,0,14162.44,152.41,300,NA,0,0,14162.44,14313.08,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"near_prime",4,5,9,0,0,1
"18072","Sponsor Assigned",23912520,"08-01-2019","08-31-2019","Ally Bank","05/2019",11402.91,73,"05/2025",0.0789,1,1,"06/2019","True",1,2,0,"VOLKSWAGEN","Jetta",2,2017,1,13935,3,"Consumer Bureau","669",2,NA,"False",0.054,"AZ",70,NA,1,11182.43,199.86,0.0789,0.0789,0.01,NA,NA,124.98,NA,11064.61,199.93,200,NA,"False",117.82,0,"08-19-2019",0,"Ally Bank","False",NA,NA,NA,0,10936.5,128.11,199.86,NA,0,10809.78,126.72,200,NA,0,10682.35,127.43,199.86,NA,0,10556.24,126.11,200,NA,0,10424.72,131.52,199.86,NA,0,10296.63,128.09,200,NA,0,10164.21,132.42,203.45,NA,0,10016.8,147.41,200,NA,0,9881.58,135.22,200,NA,0,9747.62,133.96,200,NA,0,9606.37,141.25,200.09,NA,0,9466.43,139.94,200,NA,0,9321.53,144.9,200,NA,0,9205.93,115.6,200,NA,0,9065.75,140.18,195.75,NA,0,8947.83,117.92,200,NA,0,8800.04,147.79,210,NA,0,8655.21,144.83,200,NA,0,8509.47,145.74,200,NA,0,8359.13,150.34,200,NA,0,8359.13,0,0,NA,0,8071.1,288.03,400,NA,0,7921.77,149.33,200,NA,0,7781.77,140,200,NA,0,7628.94,152.83,200,NA,0,7475.18,153.76,200,NA,0,7475.18,0,0,NA,0,7162.24,312.94,400,NA,0,7016.5,145.74,200,NA,0,6875.72,140.78,200,NA,0,6714.43,161.29,200,NA,0,6566.75,147.68,200,NA,0,6399.47,167.28,200,NA,0,6235.51,163.96,200,NA,0,6082.76,152.75,200,NA,0,5923.43,159.33,220,NA,0,5752.88,170.55,200,NA,0,5752.88,0,0,NA,0,5446.54,306.34,400,NA,0,5280.52,166.02,220,NA,0,5280.52,0,0,NA,0,4949.49,331.03,400,NA,0,4949.49,0,0,NA,0,4610.87,338.62,400,NA,0,4610.87,0,0,NA,0,4274.05,336.82,400,NA,0,3,"prime",4,46,50,1,0,0
"18098","Sponsor Assigned",23915328,"08-01-2019","08-31-2019","Ally Bank","05/2019",9112.93,73,"05/2025",0.0774,1,1,"06/2019","True",1,2,0,"CHEVROLET","Malibu Limited",2,2016,1,13300,98,"Consumer Bureau","692",2,NA,"False",0.0444,"MN",70,NA,1,8939.36,159.12,0.0774,0.0774,0.01,NA,NA,100.37,NA,8833.31,159.12,159.12,NA,"False",106.05,0,"08-22-2019",0,"Ally Bank","False",NA,NA,NA,0,8833.31,0,0,NA,0,8634.94,198.37,318.24,NA,0,8528.92,106.02,159.12,NA,0,8422.24,106.68,159.12,NA,0,8327.29,94.95,159.12,NA,0,8213.96,113.33,159.12,NA,0,8103.48,110.48,159.12,NA,0,7992.34,111.14,159.12,NA,0,7878.85,113.49,159.12,NA,0,7781.38,97.47,159.12,NA,0,7671.63,109.75,159.12,NA,0,7554.69,116.94,159.12,NA,0,7457.88,96.81,159.12,NA,0,7350.81,107.07,159.12,NA,0,7350.81,0,0,NA,0,6955.67,395.14,477.36,NA,0,6955.67,0,0,NA,0,6893.97,61.7,159,NA,0,6772.74,121.23,159.24,NA,0,6659.58,113.16,159.12,NA,0,6541.41,118.17,159.12,NA,0,6419.74,121.67,159.12,NA,0,6310.99,108.75,159.12,NA,0,6182.65,128.34,159.12,NA,0,5725.91,456.74,500,NA,0,5725.91,0,0,NA,0,5725.91,0,0,NA,0,5704.78,21.13,136.48,NA,0,5590.42,114.36,159.12,NA,0,5462.12,128.3,159.12,NA,0,5337.75,124.37,159.12,NA,0,5210.32,127.43,159.12,NA,0,5081.03,129.29,159.12,NA,0,4111.2,969.83,1000,NA,0,4111.2,0,0,NA,0,4111.2,0,0,NA,0,4111.2,0,0,NA,0,4111.2,0,0,NA,0,4111.2,0,0,NA,0,4111.2,0,113.84,NA,0,4031.78,79.42,159.12,NA,0,3895.74,136.04,159.12,NA,0,3757.27,138.47,159.12,NA,0,3626.83,130.44,159.12,NA,0,3486.17,140.66,159.12,NA,0,3352.92,133.25,159.12,NA,0,3,"prime",4,36,40,0,1,0
"18112","Sponsor Assigned",23926140,"08-01-2019","08-31-2019","Ally Bank","05/2019",15689.77,73,"05/2025",0.0729,1,1,"06/2019","True",1,2,0,"TOYOTA","Highlander",2,2017,3,32042,98,"Consumer Bureau","732",2,NA,"False",0.0599,"FL",70,NA,1,15334.32,239.36,0.0729,0.0729,0.01,NA,NA,174.7,NA,15135.38,269.68,300,NA,"False",198.94,0,"08-19-2019",0,"Ally Bank","False",NA,NA,NA,0,14989.72,145.66,239.36,NA,0,14809.85,179.87,269.68,NA,0,14631.86,177.99,269.68,NA,0,14449.84,182.02,269.68,NA,0,14269.49,180.35,269.68,NA,0,14087.92,181.57,269.68,NA,0,13899.62,188.3,269.68,NA,0,13715.76,183.86,269.68,NA,0,13536.23,179.53,269.68,NA,0,13339.35,196.88,269.68,NA,0,13152.04,187.31,269.68,NA,0,12963.57,188.47,269.68,NA,0,12773.93,189.64,269.68,NA,0,12583.12,190.81,269.68,NA,0,12393.64,189.48,269.68,NA,0,12193.08,200.56,269.68,NA,0,11998.8,194.28,269.68,NA,0,11813,185.8,269.68,NA,0,11599.94,213.06,269.68,NA,0,11402.08,197.86,269.68,NA,0,11200.72,201.36,269.68,NA,0,11000.39,200.33,269.68,NA,0,10796.62,203.77,269.68,NA,0,10593.79,202.83,269.68,NA,0,10389.7,204.09,269.68,NA,0,10182.27,207.43,269.68,NA,0,9975.63,206.64,269.68,NA,0,9765.72,209.91,269.68,NA,0,9556.5,209.22,269.68,NA,0,9345.99,210.51,269.68,NA,0,9128.58,217.41,269.68,NA,0,8915.42,213.16,269.68,NA,0,8699.16,216.26,269.68,NA,0,8483.34,215.82,269.68,NA,0,8264.49,218.85,269.68,NA,0,8045.98,218.51,269.68,NA,0,7826.12,219.86,269.68,NA,0,7603.33,222.79,269.68,NA,0,7380.73,222.6,269.68,NA,0,7155.27,225.46,269.68,NA,0,6929.89,225.38,269.68,NA,0,6703.12,226.77,269.68,NA,0,6470.93,232.19,269.68,NA,0,6241.31,229.62,269.68,NA,0,6009.03,232.28,269.68,NA,0,5776.55,232.48,269.68,NA,0,3,"prime",4,46,50,1,0,0
"18124","Sponsor Assigned",23280591,"08-01-2019","08-31-2019","Ally Bank","12/2018",12485.8,73,"12/2024",0.0939,1,1,"01/2019","True",1,2,0,"SUBARU","Impreza",2,2011,1,9650,98,"Consumer Bureau","738",2,NA,"False",0.0415,"CT",65,NA,1,11593.29,228.37,0.0939,0.0939,0.01,NA,NA,135.93,NA,11457.37,228.37,228.37,NA,"False",135.92,0,"08-19-2019",0,"Ally Bank","False",NA,NA,NA,0,11320.37,137,228.37,NA,0,11179.36,141.01,228.37,NA,0,11040.14,139.22,228.37,NA,0,10896.97,143.17,228.37,NA,0,10755.37,141.6,228.37,NA,0,10612.54,142.83,228.37,NA,0,10463.13,149.41,228.37,NA,0,10317.98,145.15,228.37,NA,0,10169.02,148.96,228.37,NA,0,10021.53,147.49,228.37,NA,0,9870.29,151.24,228.37,NA,0,9720.42,149.87,228.37,NA,0,9569.36,151.06,228.37,NA,0,9414.64,154.72,228.37,NA,0,9261.15,153.49,228.37,NA,0,9104.06,157.09,228.37,NA,0,8948.21,155.85,228.37,NA,0,8791.2,157.01,228.37,NA,0,8626.16,165.04,228.37,NA,0,8466.58,159.58,228.37,NA,0,8303.55,163.03,228.37,NA,0,8141.4,162.15,228.37,NA,0,7975.86,165.54,228.37,NA,0,7811.1,164.76,228.37,NA,0,7645.02,166.08,228.37,NA,0,7475.65,169.37,228.37,NA,0,7285.27,190.38,250,NA,0,7091.5,193.77,250,NA,0,6898.06,193.44,250,NA,0,6553.07,344.99,400,NA,0,5026.97,1526.1,1553.07,NA,0,4582.58,444.39,500,NA,0,4115.59,466.99,500,NA,0,3850.53,265.06,300,NA,0,3651.88,198.65,228.37,NA,0,3377.25,274.63,300,NA,0,3107.66,269.59,300,NA,0,2631.64,476.02,500,NA,0,2147.21,484.43,500,NA,0,1939.83,207.38,228.37,NA,0,1655.3,284.53,300,NA,0,1368.5,286.8,300,NA,0,1149.99,218.51,228.37,NA,0,859.16,290.83,300,NA,0,0,859.16,863.8,NA,0,NA,NA,NA,NA,NA,8,"prime",9,46,55,0,0,1
"18142","Sponsor Assigned",23217246,"08-01-2019","08-31-2019","Ally Bank","11/2018",10564.85,73,"11/2024",0.0534,1,1,"12/2018","True",1,2,0,"HYUNDAI","Elantra",2,2016,1,12375,98,"Consumer Bureau","727",2,NA,"False",0.0503,"PA",64,NA,1,9540.91,171.81,0.0534,0.0534,0.01,NA,NA,128.5,NA,9416.55,171.81,171.81,NA,"False",124.36,0,"08-19-2019",0,"Ally Bank","False",NA,NA,NA,0,9283.31,133.24,171.81,NA,0,9150.88,132.43,171.81,NA,0,9024.58,126.3,171.81,NA,0,8897.66,126.92,171.81,NA,0,8767.43,130.23,171.81,NA,0,8626.32,141.11,171.81,NA,0,8491.01,135.31,171.81,NA,0,8363.8,127.21,171.81,NA,0,8224.94,138.86,171.81,NA,0,8095.13,129.81,171.81,NA,0,7956.39,138.74,171.81,NA,0,7817.08,139.31,171.81,NA,0,7685.19,131.89,171.81,NA,0,7543.65,141.54,171.81,NA,0,7404.86,138.79,171.81,NA,0,7269.78,135.08,171.81,NA,0,7130.91,138.87,171.81,NA,0,6995.61,135.3,171.81,NA,0,6842.22,153.39,171.81,NA,0,6699.44,142.78,171.81,NA,0,6559.97,139.47,171.81,NA,0,6415.03,144.94,171.81,NA,0,6277.01,138.02,171.81,NA,0,6133.67,143.34,171.81,NA,0,5989.68,143.99,171.81,NA,0,5835.41,154.27,178.81,NA,0,5696.21,139.2,164.81,NA,0,5551.9,144.31,171.81,NA,0,5406.89,145.01,171.81,NA,0,5253.27,153.62,171.81,NA,0,5108.36,144.91,171.81,NA,0,4958.22,150.14,171.81,NA,0,4805.27,152.95,171.81,NA,0,4653.14,152.13,171.81,NA,0,4505.16,147.98,171.81,NA,0,4353.12,152.04,171.81,NA,0,4202.33,150.79,171.81,NA,0,4048.35,153.98,171.81,NA,0,3897.86,150.49,171.81,NA,0,3744.87,152.99,171.81,NA,0,3584.57,160.3,171.81,NA,0,3431.11,153.46,171.81,NA,0,3272.85,158.26,171.81,NA,0,3115.4,157.45,171.81,NA,0,2957.26,158.14,171.81,NA,0,0,2957.26,2970.24,NA,0,9,"prime",10,46,56,0,0,1
"18194","Sponsor Assigned",24003949,"08-01-2019","08-31-2019","Ally Bank","06/2019",15718.29,73,"06/2025",0.0679,1,1,"07/2019","True",1,2,0,"TOYOTA","Corolla",2,2016,1,12200,98,"Consumer Bureau","700",2,NA,"False",0.0341,"IL",71,NA,1,15579.85,267.09,0.0679,0.0679,0.01,NA,NA,177.26,NA,15402.6,267.09,267.09,NA,"False",177.25,0,"08-19-2019",0,"Ally Bank","False",NA,NA,NA,0,15224.33,178.27,267.09,NA,0,15042.2,182.13,267.09,NA,0,14861.85,180.35,267.09,NA,0,14677.69,184.16,267.09,NA,0,14495.11,182.58,267.09,NA,0,14311.38,183.73,267.09,NA,0,14121.29,190.09,267.09,NA,0,14121.29,0,0,NA,0,14121.29,0,0,NA,0,14121.29,0,0,NA,0,14121.29,0,0,NA,0,14121.29,0,267.09,NA,0,14069.15,52.14,267.09,NA,0,13880.36,188.79,267.09,NA,0,13693.1,187.26,267.09,NA,0,13502.22,190.88,267.09,NA,0,13312.91,189.31,267.09,NA,0,13122.59,190.32,267.09,NA,0,12923.85,198.74,267.09,NA,0,11175.33,1748.52,1769.56,NA,0,208.78,10966.55,10966.55,NA,0,0,208.78,208.78,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"prime",3,23,26,0,0,1
"18199","Sponsor Assigned",23374408,"08-01-2019","08-31-2019","Ally Bank","01/2019",15666.83,73,"01/2025",0.0844,1,1,"02/2019","True",1,2,0,"CHEVROLET","Equinox",2,2015,3,15350,98,"Consumer Bureau","710",2,NA,"False",0.1448,"WV",66,NA,1,14376.19,0,0.0844,0.0844,0.01,NA,NA,173.17,NA,14250.11,278.06,209.18,NA,"False",126.08,0,"08-23-2019",0,"Ally Bank","False",NA,NA,NA,0,14077.49,172.62,278.06,NA,0,14015.37,62.12,150,NA,0,13712.57,302.8,406.12,NA,0,13545.48,167.09,278.06,NA,0,13376.6,168.88,278.06,NA,0,13172.57,204.03,278.06,NA,0,13172.57,0,0,NA,0,0,13172.57,13309.26,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"prime",8,9,17,0,0,1
"18221","Sponsor Assigned",23494177,"08-01-2019","08-31-2019","Ally Bank","02/2019",8594.81,73,"02/2025",0.1014,1,1,"03/2019","True",1,2,0,"TOYOTA","Corolla",2,2016,1,12625,98,"None","None",2,NA,"False",0.0321,"IL",67,NA,1,4335.29,0,0.1014,0.1014,0.01,NA,NA,90.07,NA,4178.64,160.5,200,NA,"False",156.65,0,"08-19-2019",0,"Ally Bank","False",NA,NA,NA,0,4008.82,169.82,200,NA,0,3941.11,67.71,100,NA,0,3771.76,169.35,200,NA,0,3704.24,67.52,100,NA,0,3537.15,167.09,200,NA,0,3474.39,62.76,100,NA,0,3474.39,0,0,NA,0,3325.41,148.98,200,NA,0,3162.26,163.15,200,NA,0,3078.91,83.35,100,NA,0,3006.21,72.7,100,NA,0,2832.03,174.18,200,NA,0,2653.21,178.82,200,NA,0,2576.73,76.48,100,NA,0,2501.72,75.01,100,NA,0,2430.83,70.89,100,NA,0,2430.83,0,0,NA,0,2169.31,261.52,300,NA,0,1780.76,388.55,400,NA,0,1495.6,285.16,300,NA,0,1209.73,285.87,300,NA,0,1019.48,190.25,200,NA,0,933.36,86.12,100,NA,0,933.36,0,0,NA,0,834.77,98.59,110,NA,0,540.57,294.2,300,NA,0,540.57,0,0,NA,0,540.57,0,0,NA,0,540.57,0,0,NA,0,540.57,0,0,NA,0,540.57,0,0,NA,0,367.45,173.12,200,NA,0,367.45,0,0,NA,0,367.45,0,0,NA,0,367.45,0,0,NA,0,210.41,157.04,170,NA,0,0,210.41,212.38,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"near_prime",7,38,45,0,0,1
"18226","Sponsor Assigned",22846525,"08-01-2019","08-31-2019","Ally Bank","08/2018",21011.92,73,"08/2024",0.1099,1,1,"09/2018","True",1,2,0,"HONDA","Civic",2,2016,1,15739,3,"Consumer Bureau","709",2,NA,"False",0.0909,"CA",61,NA,1,18608.72,399.8,0.1099,0.1099,0.01,NA,NA,226.16,NA,18392.4,399.95,390,NA,"False",216.32,0,"08-06-2019",0,"Ally Bank","False",NA,NA,NA,0,18164.27,228.13,399.8,NA,0,17928.34,235.93,400,NA,0,17695.67,232.67,400,NA,0,17455.5,240.17,400,NA,0,17223.61,231.89,400,NA,0,16978.81,244.8,399.95,NA,0,16726.66,252.15,400,NA,0,16487.43,239.23,399.95,NA,0,16231.05,256.38,399.95,NA,0,15982.14,248.91,400,NA,0,15726.16,255.98,399.95,NA,0,15472.6,253.56,399.95,NA,0,15225.97,246.63,399.95,NA,0,14954.03,271.94,399.95,NA,0,14693.28,260.75,399.95,NA,0,14425.69,267.59,399.95,NA,0,14160.07,265.62,399.95,NA,0,13892.29,267.78,399.95,NA,0,13609.46,282.83,399.95,NA,0,13336.54,272.92,399.95,NA,0,13057.06,279.48,399.95,NA,0,12778.98,278.08,399.95,NA,0,12494.46,284.52,399.95,NA,0,12211.13,283.33,399.95,NA,0,11925.16,285.97,399.95,NA,0,11632.93,292.23,399.95,NA,0,11341.56,291.37,399.95,NA,0,11044.06,297.5,399.95,NA,0,10747.19,296.87,399.95,NA,0,10447.55,299.64,399.95,NA,0,10135.68,311.87,399.95,NA,0,9830.34,305.34,399.95,NA,0,9519.19,311.15,399.95,NA,0,9208.09,311.1,399.95,NA,0,8891.32,316.77,399.95,NA,0,8574.36,316.96,399.95,NA,0,8259.61,314.75,399.95,NA,0,7929.29,330.32,399.95,NA,0,7603.35,325.94,399.95,NA,0,7272.08,331.27,399.95,NA,0,6940.01,332.07,399.95,NA,0,6604.84,335.17,399.95,NA,0,6260.57,344.27,399.95,NA,0,5919.06,341.51,399.95,NA,0,5572.58,346.48,399.95,NA,0,5224.64,347.94,399.95,NA,0,12,"near_prime",13,46,59,1,0,0
"18243","Sponsor Assigned",22772579,"08-01-2019","08-31-2019","Ally Bank","07/2018",14195.47,73,"07/2024",0.0789,1,1,"08/2018","True",1,2,0,"NISSAN","Versa",2,2017,1,10965,3,"Consumer Bureau","726",2,NA,"False",0.0728,"AZ",60,NA,1,12296.9,248.89,0.0789,0.0789,0.01,NA,NA,166.44,NA,12133.06,248.89,248.89,NA,"False",163.84,0,"08-23-2019",0,"Ally Bank","False",NA,NA,NA,0,11970.71,162.35,248.89,NA,0,11783.92,186.79,248.89,NA,0,11636.91,147.01,248.89,NA,0,11460.96,175.95,248.89,NA,0,11281.28,179.68,248.89,NA,0,11110.21,171.07,248.89,NA,0,10930.78,179.43,248.89,NA,0,10745.51,185.27,248.89,NA,0,10563.8,181.71,248.89,NA,0,10399.17,164.63,248.89,NA,0,10215.29,183.88,248.89,NA,0,10034.67,180.62,248.89,NA,0,9839.86,194.81,248.89,NA,0,9667.33,172.53,248.89,NA,0,9483.04,184.29,248.89,NA,0,9299.57,183.47,248.89,NA,0,9108.95,190.62,248.89,NA,0,8921.1,187.85,248.89,NA,0,8726.21,194.89,248.89,NA,0,8528.25,197.96,248.89,NA,0,8342.04,186.21,248.89,NA,0,8149.05,192.99,248.89,NA,0,7953.01,196.04,248.89,NA,0,7757.41,195.6,248.89,NA,0,7553.8,203.61,248.89,NA,0,7360.43,193.37,248.89,NA,0,7160.86,199.57,248.89,NA,0,6958.41,202.45,248.89,NA,0,6756.15,202.26,248.89,NA,0,6546.69,209.46,248.89,NA,0,6340.25,206.44,248.89,NA,0,6137.96,202.29,248.89,NA,0,5926.22,211.74,248.89,NA,0,5715.76,210.46,248.89,NA,0,5506.41,209.35,248.89,NA,0,5294.42,211.99,248.89,NA,0,5076.43,217.99,248.89,NA,0,4857.16,219.27,250,NA,0,4649.28,207.88,247.78,NA,0,4649.28,0,0,NA,0,4199.31,449.97,524,NA,0,4199.31,0,0,NA,0,3982.9,216.41,250,NA,0,3782.48,200.42,245.7,NA,0,3551.29,231.19,250,NA,0,3088.4,462.89,520,NA,0,13,"prime",14,46,60,1,0,0
