"","assetTypeNumber","assetNumber","reportingPeriodBeginningDate","reportingPeriodEndingDate","originatorName","originationDate","originalLoanAmount","originalLoanTerm","loanMaturityDate","originalInterestRatePercentage","interestCalculationTypeCode","originalInterestRateTypeCode","originalFirstPaymentDate","underwritingIndicator","gracePeriodNumber","paymentTypeCode","subvented","vehicleManufacturerName","vehicleModelName","vehicleNewUsedCode","vehicleModelYear","vehicleTypeCode","vehicleValueAmount","vehicleValueSourceCode","obligorCreditScoreType","obligorCreditScore","obligorIncomeVerificationLevelCode","obligorEmployementVerificationCode","coObligorIndicator","paymentToIncomePercentage","obligorGeographicLocation","remainingTermtoMaturityNumber","reportingPeriodModicationIndicator","servicingAdvanceMethodCode","reportingPeriodBeginningLoanBalanceAmount","nextReportingPeriodPaymentAmountDue","reportingPeriodInterestRatePercentage","nextInterestRatePercentage","servicingFeePercentage","otherAssessedUncollectedServierFeeAmount","scheduleInterestAmount","scheduledPrincipalAmount","otherPrincipalAdjustedAmount","reportingPeriodActualEndBalanceAmount","reportingPeriodScheduledPaymentAmount","totalActualAmountPaid","actualInterestCollectAmount","repossessedIndicator","actualPrincipalCollectedAmount","actualOtherCollectedAmount","interestPaidThroughDate","currentDelinquencyStatus","primaryLoanServicerName","assetSubjectDemandIndicator","chargedoffPrincipalAmount","recoveredAmount","paymentExtendedNumber","repossessedProceedsAmount","BAL1","PRC1","PMT1","REC1","REP1","BAL2","PRC2","PMT2","REC2","REP2","BAL3","PRC3","PMT3","REC3","REP3","BAL4","PRC4","PMT4","REC4","REP4","BAL5","PRC5","PMT5","REC5","REP5","BAL6","PRC6","PMT6","REC6","REP6","BAL7","PRC7","PMT7","REC7","REP7","BAL8","PRC8","PMT8","REC8","REP8","BAL9","PRC9","PMT9","REC9","REP9","BAL10","PRC10","PMT10","REC10","REP10","BAL11","PRC11","PMT11","REC11","REP11","BAL12","PRC12","PMT12","REC12","REP12","BAL13","PRC13","PMT13","REC13","REP13","BAL14","PRC14","PMT14","REC14","REP14","BAL15","PRC15","PMT15","REC15","REP15","BAL16","PRC16","PMT16","REC16","REP16","BAL17","PRC17","PMT17","REC17","REP17","BAL18","PRC18","PMT18","REC18","REP18","BAL19","PRC19","PMT19","REC19","REP19","BAL20","PRC20","PMT20","REC20","REP20","BAL21","PRC21","PMT21","REC21","REP21","BAL22","PRC22","PMT22","REC22","REP22","BAL23","PRC23","PMT23","REC23","REP23","BAL24","PRC24","PMT24","REC24","REP24","BAL25","PRC25","PMT25","REC25","REP25","BAL26","PRC26","PMT26","REC26","REP26","BAL27","PRC27","PMT27","REC27","REP27","BAL28","PRC28","PMT28","REC28","REP28","BAL29","PRC29","PMT29","REC29","REP29","BAL30","PRC30","PMT30","REC30","REP30","BAL31","PRC31","PMT31","REC31","REP31","BAL32","PRC32","PMT32","REC32","REP32","BAL33","PRC33","PMT33","REC33","REP33","BAL34","PRC34","PMT34","REC34","REP34","BAL35","PRC35","PMT35","REC35","REP35","BAL36","PRC36","PMT36","REC36","REP36","BAL37","PRC37","PMT37","REC37","REP37","BAL38","PRC38","PMT38","REC38","REP38","BAL39","PRC39","PMT39","REC39","REP39","BAL40","PRC40","PMT40","REC40","REP40","BAL41","PRC41","PMT41","REC41","REP41","BAL42","PRC42","PMT42","REC42","REP42","BAL43","PRC43","PMT43","REC43","REP43","initialLoanAge","risk_cat_ir","Y","X","Xc","C","D","R"
"12629","Sponsor Assigned",20243317,"05-01-2017","05-31-2017","Ally Bank","08/2016",37483.44,73,"08/2022",0.0524,1,1,"09/2016","True",1,2,0,"JEEP","GRAND CHEROK        ",1,2015,3,42242,1,"Consumer Bureau","711",2,NA,"False",0.1048,"MI",63,NA,1,34359.29,1215.7,0.0524,0.0524,0.01,NA,NA,461.96,NA,33899.41,607.85,607.85,NA,"False",459.88,0,"05-08-2017",1,"Ally Bank","False",NA,NA,NA,0,33437.55,461.86,607.85,NA,0,32983.3,454.25,607.85,NA,0,32522.23,461.07,607.85,NA,0,32059.11,463.12,607.85,NA,0,31598.53,460.58,607.85,NA,0,31117.69,480.84,607.85,NA,0,30643.85,473.84,607.85,NA,0,30167.97,475.88,607.85,NA,0,29711.7,456.27,607.85,NA,0,29219.01,492.69,607.85,NA,0,28745.38,473.63,607.85,NA,0,28253.07,492.31,607.85,NA,0,27758.78,494.29,607.85,NA,0,27278.45,480.33,607.85,NA,0,26791.99,486.46,607.85,NA,0,26307.22,484.77,607.85,NA,0,25805.11,502.11,607.85,NA,0,25312.1,493.01,607.85,NA,0,24816.89,495.21,607.85,NA,0,24315.92,500.97,607.85,NA,0,23823.26,492.66,607.85,NA,0,23314.59,508.67,607.85,NA,0,22810.49,504.1,607.85,NA,0,22284.5,525.99,607.85,NA,0,21775.82,508.68,607.85,NA,0,21261.75,514.07,607.85,NA,0,20760.73,501.02,607.85,NA,0,20236.33,524.4,607.85,NA,0,19718.53,517.8,607.85,NA,0,19189.94,528.59,607.85,NA,0,18675.75,514.19,607.85,NA,0,18153.65,522.1,607.85,NA,0,17610.78,542.87,607.85,NA,0,17081.09,529.69,607.85,NA,0,17081.09,0,0,NA,0,17081.09,0,0,NA,0,17081.09,0,0,NA,0,16822.94,258.15,607.85,NA,0,16304.21,518.73,607.85,NA,0,16304.21,0,0,NA,0,15771.06,533.15,607.85,NA,0,15235.46,535.6,607.85,NA,0,14690.87,544.59,607.85,NA,0,10,"prime",11,36,47,0,1,0
"12630","Sponsor Assigned",20243482,"05-01-2017","05-31-2017","Ally Bank","08/2016",25052,73,"08/2022",0.097,1,1,"09/2016","True",1,2,0,"KIA ","OPTIMA              ",1,2016,1,24098,1,"Consumer Bureau","666",2,NA,"False",0.0734,"PA",63,NA,1,22908.5,460.32,0.097,0.097,0.01,NA,NA,277.52,NA,22630.81,460.32,460.32,NA,"False",277.69,0,"05-29-2017",0,"Ally Bank","False",NA,NA,NA,0,22356.92,273.89,460.32,NA,0,22074.84,282.08,460.32,NA,0,21796.37,278.47,460.32,NA,0,21515.61,280.76,460.32,NA,0,21226.82,288.79,460.32,NA,0,20941.37,285.45,460.32,NA,0,20648,293.37,460.32,NA,0,20357.78,290.22,460.32,NA,0,20065.17,292.61,460.32,NA,0,19754.15,311.02,460.32,NA,0,19456.56,297.59,460.32,NA,0,19151.35,305.21,460.32,NA,0,18848.8,302.55,460.32,NA,0,18538.75,310.05,460.32,NA,0,18231.15,307.6,460.32,NA,0,17921.02,310.13,460.32,NA,0,17603.57,317.45,460.32,NA,0,17288.27,315.3,460.32,NA,0,16965.78,322.49,460.32,NA,0,16645.22,320.56,460.32,NA,0,16322.02,323.2,460.32,NA,0,15983.15,338.87,460.32,NA,0,15654.5,328.65,460.32,NA,0,15318.98,335.52,460.32,NA,0,14984.86,334.12,460.32,NA,0,14644,340.86,460.32,NA,0,13843.9,800.1,920.64,NA,0,13843.9,0,0,NA,0,13843.9,0,0,NA,0,13657.18,186.72,470,NA,0,13269.92,387.26,459.84,NA,0,12953.39,316.53,461,NA,0,12595.64,357.75,468.65,NA,0,12208.76,386.88,460.32,NA,0,11890.13,318.63,461,NA,0,11490.36,399.77,459.64,NA,0,11118.35,372.01,460.32,NA,0,10811.26,307.09,460.32,NA,0,10421.49,389.77,470,NA,0,10009.52,411.97,469.06,NA,0,10009.52,0,0,NA,0,9774.97,234.55,460,NA,0,8837.63,937.34,1020,NA,0,10,"prime",11,43,54,1,0,0
"12634","Sponsor Assigned",20243675,"05-01-2017","05-31-2017","Ally Bank","09/2016",18654.46,73,"09/2022",0.082,1,1,"10/2016","True",1,2,0,"JEEP","PATRIOT             ",1,2015,3,29362,1,"Consumer Bureau","663",2,NA,"False",0.18,"NJ",64,NA,1,16274.57,0,0.082,0.082,0.01,NA,NA,213.63,NA,16054.25,330,330,NA,"False",220.32,0,"05-22-2017",0,"Ally Bank","False",NA,NA,NA,0,15836.05,218.2,330,NA,0,15836.05,0,0,NA,0,15836.05,0,0,NA,0,15836.05,0,0,NA,0,15836.05,0,330,NA,0,15734.58,101.47,330,NA,0,15503.55,231.03,330,NA,0,15503.55,0,0,NA,0,15051.77,451.78,660,NA,0,14806.3,245.47,330,NA,0,14806.3,0,0,NA,0,14361.84,444.46,660,NA,0,14361.84,0,0,NA,0,14167.34,194.5,330,NA,0,13674.94,492.4,660,NA,0,13427.88,247.06,330,NA,0,13212.5,215.38,330,NA,0,12980.45,232.05,330,NA,0,12717.51,262.94,330,NA,0,12717.51,0,0,NA,0,0,12717.51,12892.71,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"prime",10,22,32,0,0,1
"12664","Sponsor Assigned",20275723,"05-01-2017","05-31-2017","Ally Bank","09/2016",16269.1,73,"09/2022",0.076,1,1,"10/2016","True",1,2,0,"CHRY","200                 ",1,2015,1,23061,1,"Consumer Bureau","662",2,NA,"False",0.0666,"OK",64,NA,1,15237.65,565.94,0.076,0.076,0.01,NA,NA,189.07,NA,15037.16,282.97,282.97,NA,"False",200.49,0,"05-01-2017",1,"Ally Bank","False",NA,NA,NA,0,14658.05,379.11,565.94,NA,0,14606.73,51.32,84.89,NA,0,14560.71,46.02,198.08,NA,0,14560.71,0,0,NA,0,14386.88,173.83,282.97,NA,0,13987.45,399.43,565.94,NA,0,13786.02,201.43,282.97,NA,0,13592.03,193.99,282.97,NA,0,13592.03,0,0,NA,0,13392.58,199.45,290,NA,0,12932.85,459.73,625.94,NA,0,12932.85,0,0,NA,0,12766.32,166.53,250,NA,0,12364.42,401.9,560,NA,0,12364.42,0,0,NA,0,12174.37,190.05,275,NA,0,11764.85,409.52,557.82,NA,0,11540.78,224.07,300,NA,0,11358.95,181.83,253.91,NA,0,11358.95,0,0,NA,0,11134.63,224.32,300,NA,0,10901.49,233.14,305,NA,0,10481.72,419.77,550,NA,0,10272.19,209.53,275,NA,0,10272.19,0,0,NA,0,9826.34,445.85,575,NA,0,9826.34,0,0,NA,0,9581.81,244.53,310,NA,0,9378.65,203.16,265,NA,0,9137.23,241.42,300,NA,0,8720.21,417.02,530,NA,0,8720.21,0,0,NA,0,8229.34,490.87,600,NA,0,7980.6,248.74,300,NA,0,7749,231.6,282.97,NA,0,7749,0,0,NA,0,7227.48,521.52,617.97,NA,0,6622.45,605.03,650,NA,0,6355.08,267.37,310,NA,0,6045.99,309.09,350,NA,0,5783.65,262.34,300,NA,0,5520.88,262.77,300,NA,0,5520.88,0,0,NA,0,9,"prime",10,43,53,1,0,0
"12673","Sponsor Assigned",20276183,"05-01-2017","05-31-2017","Ally Bank","07/2016",20484.07,74,"09/2022",0.0869,1,1,"09/2016","True",2,2,0,"CHEV","CRUZE LIMITE        ",1,2016,1,22921,1,"Consumer Bureau","683",2,NA,"False",0.1065,"WI",63,NA,1,18855.95,715.93,0.0869,0.0869,0.01,NA,NA,233.42,NA,18855.95,367.4,0,NA,"False",0,0,"04-26-2017",7,"Ally Bank","False",NA,NA,NA,0,18416.8,439.15,716,NA,0,18195.87,220.93,370,NA,0,18195.87,0,0,NA,0,17667.44,528.43,770,NA,0,17393.62,273.82,400,NA,0,17130.27,263.35,400,NA,0,16861.91,268.36,360,NA,0,16718.47,143.44,300,NA,0,16441.86,276.61,400,NA,0,16151.46,290.4,400,NA,0,15886.04,265.42,400,NA,0,15588.15,297.89,400,NA,0,15410.62,177.53,300,NA,0,15209.68,200.94,300,NA,0,15209.68,0,0,NA,0,14672.06,537.62,765,NA,0,14424.93,247.13,370,NA,0,14424.93,0,0,NA,0,14216.03,208.9,360,NA,0,13957.33,258.7,367,NA,0,13679.91,277.42,377,NA,0,13679.91,0,0,NA,0,13424.17,255.74,500,NA,0,13167.11,257.06,305,NA,0,12913.69,253.42,360,NA,0,12242.81,670.88,800,NA,0,12242.81,0,0,NA,0,12242.81,0,0,NA,0,12242.81,0,0,NA,0,12242.81,0,0,NA,0,12242.81,0,0,NA,0,11915.7,327.11,840,NA,0,11915.7,0,0,NA,0,9795.7,2120,2548,NA,0,9501.77,293.93,363.73,NA,0,9197.54,304.23,367.4,NA,0,8904.39,293.15,367.4,NA,0,8904.39,0,0,NA,0,8271.07,633.32,753.17,NA,0,7988.55,282.52,365,NA,0,0,7988.55,8022.69,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,"prime",11,42,53,0,0,1
"12768","Sponsor Assigned",20311077,"05-01-2017","05-31-2017","Ally Bank","09/2016",21123.25,76,"12/2022",0.0379,1,1,"10/2016","True",1,2,0,"HOND","ACCORD              ",1,2017,1,22029,1,"Consumer Bureau","763",2,NA,"False",0.1022,"MS",67,NA,1,19363.38,316.92,0.0379,0.0379,0.01,NA,NA,256.61,NA,19108.78,316.92,316.92,NA,"False",254.6,0,"05-29-2017",0,"Ally Bank","False",NA,NA,NA,0,18851.38,257.4,316.92,NA,0,18593.18,258.2,316.92,NA,0,18336.1,257.08,316.92,NA,0,18078.19,257.91,316.92,NA,0,17821.33,256.86,316.92,NA,0,17558.07,263.26,316.92,NA,0,17295.84,262.23,316.92,NA,0,17036.38,259.46,316.92,NA,0,16772.52,263.86,316.92,NA,0,16504.36,268.16,316.92,NA,0,16243.99,260.37,316.92,NA,0,15974.29,269.7,316.92,NA,0,15708.78,265.51,316.92,NA,0,15444.05,264.73,316.92,NA,0,15173.63,270.42,316.92,NA,0,15173.63,0,0,NA,0,14911.85,261.78,316.92,NA,0,14669.24,242.61,316.92,NA,0,14398.01,271.23,316.92,NA,0,14130.42,267.59,316.92,NA,0,13856.04,274.38,316.92,NA,0,13579.4,276.64,316.92,NA,0,13306.18,273.22,316.92,NA,0,13032.08,274.1,316.92,NA,0,12755.75,276.33,316.92,NA,0,12478.56,277.19,316.92,NA,0,12201.8,276.76,316.92,NA,0,11924.15,277.65,316.92,NA,0,11646.84,277.31,316.92,NA,0,11364.98,281.86,316.92,NA,0,11083.46,281.52,316.92,NA,0,10802.16,281.3,316.92,NA,0,10519.92,282.24,316.92,NA,0,10234.59,285.33,316.92,NA,0,9950.52,284.07,316.92,NA,0,9664.51,286.01,316.92,NA,0,9378.61,285.9,316.92,NA,0,9090.83,287.78,316.92,NA,0,8803.09,287.74,316.92,NA,0,8514.43,288.66,316.92,NA,0,8223.96,290.47,316.92,NA,0,7933.44,290.52,316.92,NA,0,7641.17,292.27,316.92,NA,0,9,"super_prime",7,43,50,1,0,0
"12780","Sponsor Assigned",20311547,"05-01-2017","05-31-2017","Ally Bank","09/2016",42885.45,74,"10/2022",0.0584,1,1,"11/2016","True",2,2,0,"CHEV","COLORADO            ",1,2016,2,36002,1,"Consumer Bureau","664",2,NA,"False",0.152,"AZ",65,NA,1,39952.71,709.21,0.0584,0.0584,0.01,NA,NA,517.49,NA,39428.88,709.21,709.21,NA,"False",523.83,0,"05-01-2017",0,"Ally Bank","False",NA,NA,NA,0,38921.54,507.34,709.21,NA,0,38411.6,509.94,709.21,NA,0,37874.47,537.13,709.21,NA,0,37353.11,521.36,709.21,NA,0,36853.07,500.04,709.21,NA,0,36332.54,520.53,709.21,NA,0,35780.28,552.26,709.21,NA,0,35242.81,537.47,709.21,NA,0,34725.32,517.49,709.21,NA,0,34160.56,564.76,709.21,NA,0,33631.71,528.85,709.21,NA,0,33073.17,558.54,709.21,NA,0,32517.41,555.76,709.21,NA,0,31959.08,558.33,709.21,NA,0,31423.72,535.36,709.21,NA,0,30885.45,538.27,709.21,NA,0,0,30885.45,31130.51,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"prime",9,18,27,0,0,1
"12815","Sponsor Assigned",20312768,"05-01-2017","05-31-2017","Ally Bank","09/2016",25898.81,73,"09/2022",0.051,1,1,"10/2016","True",1,2,0,"CHEV","TRAX                ",1,2016,3,24622,1,"Consumer Bureau","687",2,NA,"False",0.0394,"IL",64,NA,1,23709.87,418.3,0.051,0.051,0.01,NA,NA,318.91,NA,23394.26,418.3,418.3,NA,"False",315.61,0,"05-22-2017",0,"Ally Bank","False",NA,NA,NA,0,23074.01,320.25,418.3,NA,0,22752.42,321.59,418.3,NA,0,22432.66,319.76,418.3,NA,0,22111.52,321.14,418.3,NA,0,21792.08,319.44,418.3,NA,0,21462.07,330.01,418.3,NA,0,21133.73,328.34,418.3,NA,0,20809.91,323.82,418.3,NA,0,20478.83,331.08,418.3,NA,0,20140.64,338.19,418.3,NA,0,19815.2,325.44,418.3,NA,0,19474.42,340.78,418.3,NA,0,19140.46,333.96,418.3,NA,0,18807.73,332.73,418.3,NA,0,18465.63,342.1,418.3,NA,0,18127.31,338.32,418.3,NA,0,17787.52,339.79,418.3,NA,0,17443.77,343.75,418.3,NA,0,17098.58,345.19,418.3,NA,0,16754.33,344.25,418.3,NA,0,16408.59,345.74,418.3,NA,0,16408.59,0,0,NA,0,15724.19,684.4,836.6,NA,0,15376.19,348,418.3,NA,0,15376.19,0,0,NA,0,15020.19,356,418.3,NA,0,14671.14,349.05,418.3,NA,0,13956.2,714.94,878.42,NA,0,13598.34,357.86,418.3,NA,0,13598.34,0,0,NA,0,13242.73,355.61,418.3,NA,0,12512.74,729.99,858.3,NA,0,12491.83,20.91,20.91,NA,0,12129.23,362.6,418.3,NA,0,11743.62,385.61,438,NA,0,11411.18,332.44,419,NA,0,11038.99,372.19,418.3,NA,0,10655.9,383.09,440,NA,0,8324.39,2331.51,2438,NA,0,6356.87,1967.52,2000,NA,0,6356.87,0,0,NA,0,6356.87,0,0,NA,0,6356.87,0,0,NA,0,9,"prime",10,42,52,0,1,0
"12862","Sponsor Assigned",20344263,"05-01-2017","05-31-2017","Ally Bank","10/2016",30381.52,76,"01/2023",0.0629,1,1,"11/2016","True",1,2,0,"CHRY","200                 ",1,2015,1,31652,1,"Consumer Bureau","692",2,NA,"False",0.0735,"CT",68,NA,1,28434.08,492.24,0.0629,0.0629,0.01,NA,NA,345.25,NA,28088.83,492.24,492.24,NA,"False",345.25,0,"05-16-2017",0,"Ally Bank","False",NA,NA,NA,0,27746.63,342.2,492.24,NA,0,27397.82,348.81,492.24,NA,0,27051.93,345.89,492.24,NA,0,26704.19,347.74,492.24,NA,0,26349.99,354.2,492.24,NA,0,25998.5,351.49,492.24,NA,0,25640.66,357.84,492.24,NA,0,25285.39,355.27,492.24,NA,0,24928.22,357.17,492.24,NA,0,24556.25,371.97,492.24,NA,0,24195.18,361.07,492.24,NA,0,23828.01,367.17,492.24,NA,0,23463.05,364.96,492.24,NA,0,23092.1,370.95,492.24,NA,0,22723.21,368.89,492.24,NA,0,22352.35,370.86,492.24,NA,0,21975.66,376.69,492.24,NA,0,21600.81,374.85,492.24,NA,0,21220.23,380.58,492.24,NA,0,20841.34,378.89,492.24,NA,0,20460.43,380.91,492.24,NA,0,20066.91,393.52,492.24,NA,0,19681.86,385.05,492.24,NA,0,19291.36,390.5,492.24,NA,0,18902.17,389.19,492.24,NA,0,18507.64,394.53,492.24,NA,0,18114.26,393.38,492.24,NA,0,17718.78,395.48,492.24,NA,0,17318.13,400.65,492.24,NA,0,16918.4,399.73,492.24,NA,0,16513.62,404.78,492.24,NA,0,16109.48,404.14,492.24,NA,0,15703.06,406.42,492.24,NA,0,15289.08,413.98,492.24,NA,0,15289.08,0,0,NA,0,15289.08,0,0,NA,0,15056.97,232.11,492.24,NA,0,14624.25,432.72,492.24,NA,0,14209.92,414.33,492.24,NA,0,13793.38,416.54,492.24,NA,0,13372.26,421.12,492.24,NA,0,12951.26,421,492.24,NA,0,12525.79,425.47,492.24,NA,0,8,"prime",6,43,49,1,0,0
"12884","Sponsor Assigned",20344878,"05-01-2017","05-31-2017","Ally Bank","09/2016",22392.28,73,"09/2022",0.0319,1,1,"10/2016","True",1,2,0,"JEEP","WRANGLER            ",1,2016,3,34314,1,"Consumer Bureau","850",2,NA,"False",0.0403,"PA",64,NA,1,20389.66,342.13,0.0319,0.0319,0.01,NA,NA,288.65,NA,20095.64,342.13,342.13,NA,"False",294.02,0,"05-25-2017",0,"Ally Bank","False",NA,NA,NA,0,19804.43,291.21,342.13,NA,0,19509.02,295.41,342.13,NA,0,19231.67,277.35,342.13,NA,0,18934.91,296.76,342.13,NA,0,18934.91,0,0,NA,0,18658.96,275.95,342.13,NA,0,18370.64,288.32,342.13,NA,0,17770.75,599.89,684.26,NA,0,17770.75,0,0,NA,0,17504.71,266.04,342.13,NA,0,17196.23,308.48,342.13,NA,0,16592.37,603.86,701.36,NA,0,16290.84,301.53,342.13,NA,0,15994.26,296.58,342.13,NA,0,15994.26,0,0,NA,0,15709.43,284.83,342.13,NA,0,15394.75,314.68,342.13,NA,0,15098.36,296.39,342.13,NA,0,14802.41,295.95,342.13,NA,0,14187.74,614.67,701.36,NA,0,14187.74,0,0,NA,0,13567.41,620.33,684.26,NA,0,13260.84,306.57,342.13,NA,0,12959.27,301.57,342.13,NA,0,12959.27,0,0,NA,0,12337.69,621.58,684.32,NA,0,12035.51,302.18,342.07,NA,0,12035.51,0,0,NA,0,11728.08,307.43,342.13,NA,0,11097.59,630.49,684.26,NA,0,10791.34,306.25,342.13,NA,0,10791.34,0,0,NA,0,10484.02,307.32,342.13,NA,0,10168.39,315.63,342.13,NA,0,9855.51,312.88,342.13,NA,0,9548.6,306.91,342.13,NA,0,9171.07,377.53,400,NA,0,8804.17,366.9,400,NA,0,8118.1,686.07,742.13,NA,0,7797.9,320.2,342.13,NA,0,7476.16,321.74,342.13,NA,0,7154.23,321.93,342.13,NA,0,6830.81,323.42,342.13,NA,0,9,"super_prime",10,43,53,1,0,0
"12963","Sponsor Assigned",20378884,"05-01-2017","05-31-2017","Ally Bank","10/2016",29519.3,73,"10/2022",0.0305,1,1,"11/2016","True",1,2,0,"CHEV","CAMARO              ",1,2016,1,43796,1,"Consumer Bureau","717",2,NA,"False",0.0635,"MO",65,NA,1,26898.23,449.07,0.0305,0.0305,0.01,NA,NA,381.28,NA,26524.64,449.69,450,NA,"False",373.59,0,"05-22-2017",0,"Ally Bank","False",NA,NA,NA,0,26143.34,381.3,450,NA,0,25758.87,384.47,450,NA,0,25375.59,383.28,450,NA,0,24991.32,384.27,450,NA,0,0,24991.32,25022.64,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"super_prime",9,6,15,0,0,1
"12975","Sponsor Assigned",20379550,"05-01-2017","05-31-2017","Ally Bank","10/2016",21667.44,74,"11/2022",0.075,1,1,"12/2016","True",2,2,0,"CHEV","CITY EXPRESS        ",1,2015,2,22551,1,"Consumer Bureau","675",2,NA,"False",0.0694,"MD",66,NA,1,20287.06,375.79,0.075,0.075,0.01,NA,NA,249.35,NA,19998.93,375.79,375.79,NA,"False",288.13,0,"05-15-2017",0,"Ally Bank","False",NA,NA,NA,0,19758.15,240.78,413.36,NA,0,19385.38,372.77,413.36,NA,0,19204.22,181.16,300.65,NA,0,18634.15,570.07,864.29,NA,0,18373.22,260.93,375.79,NA,0,18114.45,258.77,375.79,NA,0,17850.31,264.14,375.79,NA,0,17588.21,262.1,375.79,NA,0,17588.21,0,0,NA,0,17063.2,525.01,751.58,NA,0,17063.2,0,0,NA,0,16827.64,235.56,375.79,NA,0,16552.11,275.53,375.79,NA,0,15976.13,575.98,751.58,NA,0,15976.13,0,0,NA,0,15417.26,558.87,751.58,NA,0,15417.26,0,0,NA,0,15174.51,242.75,375.79,NA,0,14901.61,272.9,375.79,NA,0,14623.79,277.82,375.79,NA,0,14359.17,264.62,375.79,NA,0,14057.13,302.04,375.79,NA,0,13785.31,271.82,375.79,NA,0,13483.16,302.15,375.79,NA,0,13187.71,295.45,375.79,NA,0,12904.04,283.67,375.79,NA,0,12610.44,293.6,375.79,NA,0,12312.38,298.06,375.79,NA,0,12009.95,302.43,375.79,NA,0,11715.59,294.36,375.79,NA,0,11407.2,308.39,375.79,NA,0,11104.02,303.18,375.79,NA,0,10803.32,300.7,375.79,NA,0,10489.52,313.8,375.79,NA,0,10161.02,328.5,375.79,NA,0,9847.7,313.32,375.79,NA,0,9534.47,313.23,375.79,NA,0,9223.15,311.32,375.79,NA,0,8900.28,322.87,375.79,NA,0,8581.03,319.25,375.79,NA,0,8257.99,323.04,375.79,NA,0,7941.43,316.56,375.79,NA,0,7612.83,328.6,375.79,NA,0,8,"prime",8,43,51,1,0,0
