"","assetTypeNumber","assetNumber","reportingPeriodBeginningDate","reportingPeriodEndingDate","originatorName","originationDate","originalLoanAmount","originalLoanTerm","loanMaturityDate","originalInterestRatePercentage","interestCalculationTypeCode","originalInterestRateTypeCode","originalFirstPaymentDate","underwritingIndicator","gracePeriodNumber","paymentTypeCode","subvented","vehicleManufacturerName","vehicleModelName","vehicleNewUsedCode","vehicleModelYear","vehicleTypeCode","vehicleValueAmount","vehicleValueSourceCode","obligorCreditScoreType","obligorCreditScore","obligorIncomeVerificationLevelCode","obligorEmployementVerificationCode","coObligorIndicator","paymentToIncomePercentage","obligorGeographicLocation","remainingTermtoMaturityNumber","reportingPeriodModicationIndicator","servicingAdvanceMethodCode","reportingPeriodBeginningLoanBalanceAmount","nextReportingPeriodPaymentAmountDue","reportingPeriodInterestRatePercentage","nextInterestRatePercentage","servicingFeePercentage","otherAssessedUncollectedServierFeeAmount","scheduleInterestAmount","scheduledPrincipalAmount","otherPrincipalAdjustedAmount","reportingPeriodActualEndBalanceAmount","reportingPeriodScheduledPaymentAmount","totalActualAmountPaid","actualInterestCollectAmount","repossessedIndicator","actualPrincipalCollectedAmount","actualOtherCollectedAmount","interestPaidThroughDate","currentDelinquencyStatus","primaryLoanServicerName","assetSubjectDemandIndicator","chargedoffPrincipalAmount","recoveredAmount","paymentExtendedNumber","repossessedProceedsAmount","BAL1","PRC1","PMT1","REC1","REP1","BAL2","PRC2","PMT2","REC2","REP2","BAL3","PRC3","PMT3","REC3","REP3","BAL4","PRC4","PMT4","REC4","REP4","BAL5","PRC5","PMT5","REC5","REP5","BAL6","PRC6","PMT6","REC6","REP6","BAL7","PRC7","PMT7","REC7","REP7","BAL8","PRC8","PMT8","REC8","REP8","BAL9","PRC9","PMT9","REC9","REP9","BAL10","PRC10","PMT10","REC10","REP10","BAL11","PRC11","PMT11","REC11","REP11","BAL12","PRC12","PMT12","REC12","REP12","BAL13","PRC13","PMT13","REC13","REP13","BAL14","PRC14","PMT14","REC14","REP14","BAL15","PRC15","PMT15","REC15","REP15","BAL16","PRC16","PMT16","REC16","REP16","BAL17","PRC17","PMT17","REC17","REP17","BAL18","PRC18","PMT18","REC18","REP18","BAL19","PRC19","PMT19","REC19","REP19","BAL20","PRC20","PMT20","REC20","REP20","BAL21","PRC21","PMT21","REC21","REP21","BAL22","PRC22","PMT22","REC22","REP22","BAL23","PRC23","PMT23","REC23","REP23","BAL24","PRC24","PMT24","REC24","REP24","BAL25","PRC25","PMT25","REC25","REP25","BAL26","PRC26","PMT26","REC26","REP26","BAL27","PRC27","PMT27","REC27","REP27","BAL28","PRC28","PMT28","REC28","REP28","BAL29","PRC29","PMT29","REC29","REP29","BAL30","PRC30","PMT30","REC30","REP30","BAL31","PRC31","PMT31","REC31","REP31","BAL32","PRC32","PMT32","REC32","REP32","BAL33","PRC33","PMT33","REC33","REP33","BAL34","PRC34","PMT34","REC34","REP34","BAL35","PRC35","PMT35","REC35","REP35","BAL36","PRC36","PMT36","REC36","REP36","BAL37","PRC37","PMT37","REC37","REP37","BAL38","PRC38","PMT38","REC38","REP38","BAL39","PRC39","PMT39","REC39","REP39","BAL40","PRC40","PMT40","REC40","REP40","BAL41","PRC41","PMT41","REC41","REP41","BAL42","PRC42","PMT42","REC42","REP42","BAL43","PRC43","PMT43","REC43","REP43","initialLoanAge","risk_cat_ir","Y","X","Xc","C","D","R"
"61018","Sponsor Assigned",20340353,"05-01-2017","05-31-2017","Ally Bank","10/2016",10398.15,73,"10/2022",0.1204,1,1,"11/2016","True",1,2,0,"MITS","MIRAGE              ",2,2015,1,7807,3,"Consumer Bureau","750",2,NA,"False",0.1182,"CA",65,NA,1,9829.92,204.49,0.1204,0.1204,0.01,NA,NA,107.23,NA,9722.7,204.49,204.49,NA,"False",107.22,0,"05-15-2017",0,"Ally Bank","False",NA,NA,NA,0,9617.63,105.07,204.49,NA,0,9508.31,109.32,204.49,NA,0,9401.04,107.27,204.49,NA,0,9292.68,108.36,204.49,NA,0,9180.14,112.54,204.49,NA,0,9069.52,110.62,204.49,NA,0,8954.78,114.74,204.49,NA,0,8841.85,112.93,204.49,NA,0,8727.77,114.08,204.49,NA,0,8603.89,123.88,204.49,NA,0,8487.38,116.51,204.49,NA,0,8366.87,120.51,204.49,NA,0,8247.93,118.94,204.49,NA,0,8125.05,122.88,204.49,NA,0,8003.64,121.41,204.49,NA,0,7880.99,122.65,204.49,NA,0,7754.48,126.51,204.49,NA,0,7629.28,125.2,204.49,NA,0,7500.28,129,204.49,NA,0,7372.48,127.8,204.49,NA,0,0,7372.48,7462.19,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"near_prime",9,22,31,0,0,1
"61025","Sponsor Assigned",20340997,"05-01-2017","05-31-2017","Ally Bank","10/2016",14895.5,73,"10/2022",0.095,1,1,"11/2016","True",1,2,0,"FORD","FOCUS               ",2,2015,1,13225,98,"Consumer Bureau","708",2,NA,"False",0.0804,"KS",65,NA,1,14183.12,234.46,0.095,0.095,0.01,NA,NA,163.98,NA,13844.78,273.27,558.88,NA,"False",338.34,0,"05-29-2017",0,"Ally Bank","False",NA,NA,NA,0,13844.78,0,0,NA,0,13685.9,158.88,284.99,NA,0,13337.22,348.68,557.63,NA,0,13154.16,183.06,273.31,NA,0,12980.17,173.99,273.27,NA,0,12835.27,144.9,273.27,NA,0,12835.27,0,0,NA,0,12468.03,367.24,546.54,NA,0,12468.03,0,0,NA,0,12114.75,353.28,557.12,NA,0,12114.75,0,0,NA,0,11960.7,154.05,283.32,NA,0,11558.82,401.88,556.54,NA,0,11387.83,170.99,273.27,NA,0,11188.65,199.18,273.27,NA,0,11188.65,0,0,NA,0,10824.38,364.27,546.54,NA,0,10641.26,183.12,273.27,NA,0,599.37,10041.89,10208.42,NA,0,498.95,100.42,100.42,NA,0,498.95,0,0,NA,0,498.95,0,0,NA,0,467.65,31.3,50,NA,0,222.64,245.01,250,NA,0,222.64,0,0,NA,0,0,222.64,250.64,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"prime",9,27,36,0,0,1
"61043","Sponsor Assigned",20341299,"05-01-2017","05-31-2017","Ally Bank","10/2016",15158.06,73,"10/2022",0.0454,1,1,"11/2016","True",1,2,0,"CHEV","EQUINOX             ",2,2013,3,11950,98,"Consumer Bureau","832",2,NA,"False",0.0862,"NC",65,NA,1,14073.64,241.35,0.0454,0.0454,0.01,NA,NA,188.85,NA,13881.3,241.35,241.35,NA,"False",192.34,0,"05-16-2017",0,"Ally Bank","False",NA,NA,NA,0,13458.82,422.48,482.7,NA,0,13262.66,196.16,241.35,NA,0,13074.09,188.57,241.35,NA,0,12883.15,190.94,241.35,NA,0,12697.88,185.27,241.35,NA,0,12500.75,197.13,241.35,NA,0,12320.03,180.72,241.35,NA,0,0,12320.03,12355.21,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"super_prime",9,9,18,0,0,1
"61046","Sponsor Assigned",20341476,"05-01-2017","05-31-2017","Ally Bank","10/2016",13993.8,73,"10/2022",0.1,1,1,"11/2016","True",1,2,0,"VOLK","JETTA               ",2,2013,1,11400,98,"Consumer Bureau","713",2,NA,"False",0.093,"PA",65,NA,1,13166.7,260.31,0.1,0.1,0.01,NA,NA,152.11,NA,13014.6,260.31,260.31,NA,"False",152.1,0,"05-17-2017",0,"Ally Bank","False",NA,NA,NA,0,12864.82,149.78,260.31,NA,0,12710.24,154.58,260.31,NA,0,12557.87,152.37,260.31,NA,0,12404.21,153.66,260.31,NA,0,12245.85,158.36,260.31,NA,0,12089.54,156.31,260.31,NA,0,11928.59,160.95,260.31,NA,0,11769.59,159,260.31,NA,0,11609.23,160.36,260.31,NA,0,11437.97,171.26,260.31,NA,0,11274.8,163.17,260.31,NA,0,11107.15,167.65,260.31,NA,0,10941.17,165.98,260.31,NA,0,10770.78,170.39,260.31,NA,0,10601.94,168.84,260.31,NA,0,10431.67,170.27,260.31,NA,0,10257.09,174.58,260.31,NA,0,10083.89,173.2,260.31,NA,0,9906.46,177.43,260.31,NA,0,9730.28,176.18,260.31,NA,0,9552.6,177.68,260.31,NA,0,9365.56,187.04,260.31,NA,0,9184.79,180.77,260.31,NA,0,8999.97,184.82,260.31,NA,0,8816.09,183.88,260.31,NA,0,8628.24,187.85,260.31,NA,0,8441.21,187.03,260.31,NA,0,8252.59,188.62,260.31,NA,0,8060.1,192.49,260.31,NA,0,7868.24,191.86,260.31,NA,0,7672.59,195.65,260.31,NA,0,7477.35,195.24,260.31,NA,0,7280.37,196.98,260.31,NA,0,7077.75,202.62,260.31,NA,0,6877.39,200.36,260.31,NA,0,6673.45,203.94,260.31,NA,0,6469.66,203.79,260.31,NA,0,6262.38,207.28,260.31,NA,0,6055.11,207.27,260.31,NA,0,5846.09,209.02,260.31,NA,0,5633.7,212.39,260.31,NA,0,5421.11,212.59,260.31,NA,0,5205.24,215.87,260.31,NA,0,8,"near_prime",9,43,52,1,0,0
"61080","Sponsor Assigned",20350621,"05-01-2017","05-31-2017","Ally Bank","10/2016",19933.59,73,"10/2022",0.042,1,1,"11/2016","True",1,2,0,"TOYT","CAMRY               ",2,2012,1,13725,98,"Consumer Bureau","772",2,NA,"False",0.0982,"AL",65,NA,1,18481.54,314.23,0.042,0.042,0.01,NA,NA,250.42,NA,18233.23,314.23,314.23,NA,"False",248.31,0,"05-19-2017",0,"Ally Bank","False",NA,NA,NA,0,17692.29,540.94,628.46,NA,0,17692.29,0,0,NA,0,17471.7,220.59,314.23,NA,0,17471.7,0,0,NA,0,16973.59,498.11,646.46,NA,0,16698.41,275.18,314.23,NA,0,16698.41,0,0,NA,0,16207.78,490.63,628.46,NA,0,15946.41,261.37,332.23,NA,0,15946.41,0,0,NA,0,15445.42,500.99,628.46,NA,0,15188.05,257.37,314.23,NA,0,14912.26,275.79,314.23,NA,0,14649.5,262.76,314.23,NA,0,14387.52,261.98,314.23,NA,0,14127.91,259.61,314.23,NA,0,14127.91,0,0,NA,0,13572.6,555.31,646.46,NA,0,13327.08,245.52,314.23,NA,0,13068.05,259.03,314.23,NA,0,13068.05,0,0,NA,0,12813.96,254.09,314.23,NA,0,12548.38,265.58,350.23,NA,0,12251.25,297.13,339,NA,0,12126.14,125.11,188.54,NA,0,12029.68,96.46,136.92,NA,0,12029.68,0,0,NA,0,0,12029.68,12148.73,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"super_prime",9,29,38,0,0,1
"61116","Sponsor Assigned",20352065,"05-01-2017","05-31-2017","Ally Bank","10/2016",7862.7,73,"10/2022",0.0809,1,1,"11/2016","True",1,2,0,"CHEV","SONIC               ",2,2014,1,7100,98,"Consumer Bureau","703",2,NA,"False",0.0594,"KY",65,NA,1,7180.57,0,0.0809,0.0809,0.01,NA,NA,89.69,NA,7033.08,138.66,200,NA,"False",147.49,0,"05-19-2017",0,"Ally Bank","False",NA,NA,NA,0,6881.4,151.68,200,NA,0,6881.4,0,0,NA,0,6881.4,0,0,NA,0,6694.26,187.14,300,NA,0,6694.26,0,0,NA,0,6694.26,0,0,NA,0,6694.26,0,0,NA,0,6343.62,350.64,577.32,NA,0,6343.62,0,0,NA,0,6327.67,15.95,75,NA,0,6327.67,0,0,NA,0,6030.11,297.56,421.23,NA,0,6037.08,0,6.97,NA,0,5946.58,90.5,140,NA,0,5855.38,91.2,137.32,NA,0,5333.3,522.08,554.64,NA,0,5333.3,0,0,NA,0,5333.3,0,0,NA,0,5333.3,0,0,NA,0,5333.3,0,138.66,NA,0,5246.28,87.02,138.66,NA,0,5130.87,115.41,138.66,NA,0,5036.56,94.31,138.66,NA,0,4930.27,106.29,138.66,NA,0,4679.77,250.5,280,NA,0,4679.77,0,0,NA,0,4604.98,74.79,135.98,NA,0,4500,104.98,138.66,NA,0,4392.25,107.75,138.66,NA,0,4284.74,107.51,138.66,NA,0,4171.72,113.02,138.66,NA,0,15.7,4156.02,4184.65,NA,0,0,15.7,15.86,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"prime",9,34,43,0,0,1
"61138","Sponsor Assigned",20353416,"05-01-2017","05-31-2017","Ally Bank","10/2016",9280,73,"10/2022",0.107,1,1,"11/2016","True",1,2,0,"FIAT","500                 ",2,2013,1,7525,98,"Consumer Bureau","674",2,NA,"False",0.0598,"AR",65,NA,1,8732.12,175.84,0.107,0.107,0.01,NA,NA,99.05,NA,8625.23,175.98,176,NA,"False",106.89,0,"05-10-2017",0,"Ally Bank","False",NA,NA,NA,0,8532.67,92.56,176,NA,0,8431.71,100.96,176,NA,0,8339.74,91.97,176,NA,0,8234.63,105.11,176,NA,0,8126.22,108.41,176,NA,0,8021.68,104.54,176,NA,0,7920.92,100.76,176,NA,0,7828.83,92.09,178,NA,0,7714.79,114.04,176,NA,0,7600.85,113.94,175,NA,0,7490.46,110.39,175,NA,0,7382.53,107.93,176,NA,0,7282.27,100.26,176,NA,0,7168.17,114.1,176,NA,0,7055.21,112.96,176,NA,0,6937.12,118.09,176,NA,0,6818.06,119.06,176,NA,0,6714.01,104.05,176,NA,0,6595.08,118.93,176,NA,0,6482.88,112.2,176,NA,0,6369.59,113.29,176,NA,0,6240.27,129.32,176,NA,0,6120.97,119.3,176,NA,0,5995.21,125.76,176,NA,0,5873.69,121.52,176,NA,0,5759.67,114.02,176,NA,0,5630.94,128.73,176,NA,0,5504.46,126.48,176,NA,0,5375.25,129.21,176,NA,0,5244.94,130.31,176,NA,0,5119.67,125.27,176,NA,0,4990.15,129.52,176,NA,0,4857.92,132.23,176,NA,0,4725.95,131.97,176,NA,0,4588.64,137.31,176,NA,0,4451.54,137.1,176,NA,0,4319.79,131.75,176,NA,0,4182.94,136.85,176,NA,0,4046.07,136.87,176,NA,0,3904.37,141.7,176,NA,0,3766.04,138.33,176,NA,0,3623.07,142.97,176,NA,0,3479.91,143.16,176,NA,0,8,"near_prime",9,43,52,1,0,0
"61154","Sponsor Assigned",20353879,"05-01-2017","05-31-2017","Ally Bank","10/2016",20030.7,73,"10/2022",0.062,1,1,"11/2016","True",1,2,0,"DODG","CHARGER             ",2,2013,1,20175,98,"Consumer Bureau","672",2,NA,"False",0.0572,"MI",65,NA,1,18634.7,333.86,0.062,0.062,0.01,NA,NA,238.93,NA,18392.63,333.86,333.86,NA,"False",242.07,0,"05-05-2017",0,"Ally Bank","False",NA,NA,NA,0,18155.61,237.02,333.86,NA,0,17948.19,207.42,333.86,NA,0,17672.25,275.94,350.55,NA,0,71.04,17601.21,17762.3,NA,0,0,71.04,71.1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"prime",9,6,15,0,0,1
"61157","Sponsor Assigned",20353708,"05-01-2017","05-31-2017","Ally Bank","10/2016",12548.13,73,"10/2022",0.0715,1,1,"11/2016","True",1,2,0,"RAM ","PROMASTER CI        ",2,2016,2,16751,98,"Consumer Bureau","668",2,NA,"False",0.047,"FL",65,NA,1,11725.01,215.46,0.0715,0.0715,0.01,NA,NA,146.56,NA,11578.45,215.46,215.46,NA,"False",146.56,0,"05-19-2017",0,"Ally Bank","False",NA,NA,NA,0,11433.3,145.15,215.46,NA,0,11287.26,146.04,215.46,NA,0,11138.13,149.13,215.46,NA,0,10990.3,147.83,215.46,NA,0,10839.42,150.88,215.46,NA,0,0,10839.42,10886.13,NA,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"prime",9,7,16,0,0,1
"61169","Sponsor Assigned",20354296,"05-01-2017","05-31-2017","Ally Bank","10/2016",19709.82,73,"10/2022",0.118,1,1,"11/2016","True",1,2,0,"CHEV","CAPTIVA SPOR        ",2,2014,3,13275,98,"Consumer Bureau","679",2,NA,"False",0.107,"LA",65,NA,1,18629.2,385.07,0.118,0.118,0.01,NA,NA,204.42,NA,18424.8,385.07,385.07,NA,"False",204.4,0,"05-16-2017",0,"Ally Bank","False",NA,NA,NA,0,18224.37,200.43,385.07,NA,0,18016.04,208.33,385.07,NA,0,17811.52,204.52,385.07,NA,0,17604.95,206.57,385.07,NA,0,17390.61,214.34,385.07,NA,0,17179.82,210.79,385.07,NA,0,16575.61,604.21,770.14,NA,0,16356.65,218.96,385.07,NA,0,16135.5,221.15,385.07,NA,0,15896.48,239.02,385.07,NA,0,15670.71,225.77,385.07,NA,0,15437.62,233.09,385.07,NA,0,15207.26,230.36,385.07,NA,0,14969.67,237.59,385.07,NA,0,14734.62,235.05,385.07,NA,0,14497.21,237.41,385.07,NA,0,14252.73,244.48,385.07,NA,0,14010.49,242.24,385.07,NA,0,13761.29,249.2,385.07,NA,0,13514.13,247.16,385.07,NA,0,13264.49,249.64,385.07,NA,0,12999.48,265.01,385.07,NA,0,12744.68,254.8,385.07,NA,0,12483.21,261.47,385.07,NA,0,12223.24,259.97,385.07,NA,0,11956.71,266.53,385.07,NA,0,11691.46,265.25,385.07,NA,0,11423.55,267.91,385.07,NA,0,11149.27,274.28,385.07,NA,0,10875.93,273.34,385.07,NA,0,10596.33,279.6,385.07,NA,0,10317.32,279.01,385.07,NA,0,10035.37,281.95,385.07,NA,0,9744.13,291.24,385.07,NA,0,9456.45,287.68,385.07,NA,0,9162.84,293.61,385.07,NA,0,9162.84,0,0,NA,0,9162.84,0,0,NA,0,9162.84,0,0,NA,0,9123.4,39.44,385.07,NA,0,8803.04,320.36,385.07,NA,0,8520.14,282.9,385.07,NA,0,8209.24,310.9,385.07,NA,0,8,"near_prime",9,38,47,0,1,0
"61187","Sponsor Assigned",20355297,"05-01-2017","05-31-2017","Ally Bank","10/2016",12075,73,"10/2022",0.1005,1,1,"11/2016","True",1,2,0,"HOND","CIVIC               ",2,2013,1,10900,98,"Consumer Bureau","737",2,NA,"False",0.0533,"MD",65,NA,1,11363.56,224,0.1005,0.1005,0.01,NA,NA,130.49,NA,11227.16,224,224,NA,"False",136.4,0,"05-22-2017",0,"Ally Bank","False",NA,NA,NA,0,11108.26,118.9,224,NA,0,10976.01,132.25,224,NA,0,10860.8,115.21,224,NA,0,10732.49,128.31,224,NA,0,10735.48,0,25.39,NA,0,10674.27,61.21,209,NA,0,10674.27,0,0,NA,0,10674.27,0,0,NA,0,10674.27,0,0,NA,0,10674.27,0,0,NA,8300,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,345.92,0,NA,0,NA,691.86,0,NA,0,NA,345.93,0,NA,0,NA,690.56,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,1.3,0,NA,0,NA,NA,0,NA,0,NA,NA,0,8,"near_prime",9,8,17,0,1,0
"61193","Sponsor Assigned",20355492,"05-01-2017","05-31-2017","Ally Bank","09/2016",10385.74,73,"09/2022",0.0699,1,1,"10/2016","True",1,2,0,"CHEV","SILVERADO           ",2,2014,2,29800,98,"Consumer Bureau","707",2,NA,"False",0.0393,"MI",64,NA,1,9673,177.01,0.0699,0.0699,0.01,NA,NA,122.12,NA,9431.28,177.01,354.02,NA,"False",241.72,0,"05-30-2017",0,"Ally Bank","False",NA,NA,NA,0,9310.25,121.03,177.01,NA,0,9186.72,123.53,177.01,NA,0,9064.24,122.48,177.01,NA,0,9064.24,0,0,NA,0,8815.38,248.86,354.02,NA,0,8690.7,124.68,177.01,NA,0,8690.7,0,0,NA,0,8437.43,253.27,354.02,NA,0,8307.27,130.16,177.01,NA,0,8177.98,129.29,177.01,NA,0,8049.51,128.47,177.01,NA,0,7918.74,130.77,177.01,NA,0,7918.74,0,0,NA,0,7656.46,262.28,354.02,NA,0,7524.9,131.56,177.01,NA,0,7524.9,0,0,NA,0,7258.02,266.88,354.02,NA,0,7124.09,133.93,177.01,NA,0,6988,136.09,177.01,NA,0,6852.47,135.53,177.01,NA,0,6713.51,138.96,177.01,NA,0,6713.51,0,0,NA,0,6437.08,276.43,354.02,NA,0,6297.05,140.03,177.01,NA,0,6297.05,0,0,NA,0,6015.78,281.27,354.02,NA,0,5874.48,141.3,177.01,NA,0,5732.34,142.14,177.01,NA,0,5588.26,144.08,177.01,NA,0,5588.26,0,0,NA,0,5298.68,289.58,354.02,NA,0,5153.05,145.63,177.01,NA,0,5005.56,147.49,177.01,NA,0,4857.23,148.33,177.01,NA,0,4708.98,148.25,177.01,NA,0,0,4708.98,4712.58,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"prime",10,37,47,0,0,1
"61199","Sponsor Assigned",20355791,"05-01-2017","05-31-2017","Ally Bank","10/2016",7211.13,73,"10/2022",0.0899,1,1,"11/2016","True",1,2,0,"KIA ","SOUL                ",2,2010,3,6450,98,"Consumer Bureau","744",2,NA,"False",0.0196,"FL",65,NA,1,6774.44,130.43,0.0899,0.0899,0.01,NA,NA,80.42,NA,6680.71,130.43,130.43,NA,"False",93.73,0,"05-18-2017",0,"Ally Bank","False",NA,NA,NA,0,6602.93,77.78,130.43,NA,0,6514.78,88.15,130.43,NA,0,6435.69,79.09,130.43,NA,0,5742.1,693.59,760,NA,0,5271.79,470.31,500,NA,0,4514.63,757.16,800,NA,0,4046.87,467.76,500,NA,0,3423.78,623.09,650,NA,0,3423.78,0,0,NA,0,2873.53,550.25,600,NA,0,2297.59,575.94,600,NA,0,0,2297.59,2311.17,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"prime",9,13,22,0,0,1
